lat,lon,barri_oficial,price,area,price_per_m2,year_available
41.975795757617306,2.8246007282807555,Centre,745,135,5.518518518518518,2016
41.9706382398648,2.821039947593533,Eixample,860,77,11.168831168831169,2016
41.97775820963463,2.820830287068241,Eixample,1195,93,12.849462365591398,2016
41.9841850750482,2.8245833591075185,Centre,485,60,8.083333333333334,2016
41.98145322399764,2.8215768229372244,Centre,585,33,17.727272727272727,2016
41.969844543643234,2.8237200541679544,Eixample,1130,117,9.658119658119658,2016
41.96544278532248,2.812541397484289,Eixample,2430,176,13.806818181818182,2016
41.97581685882624,2.805569187228312,Santa Eugènia de Ter,795,101,7.871287128712871,2016
41.99102965399198,2.8265072957453525,Nord,1265,60,21.083333333333332,2016
41.9940341566792,2.808645911777692,Oest,1205,72,16.73611111111111,2016
41.990010705552415,2.825404230156268,Nord,1190,75,15.866666666666667,2016
41.97522430069164,2.825006549722365,Centre,1750,44,39.77272727272727,2016
41.97635753356208,2.820720529648157,Eixample,1420,87,16.32183908045977,2016
41.982835107105096,2.82426668730765,Centre,900,108,8.333333333333334,2016
41.97985638375015,2.8186074751843817,Eixample,1205,108,11.157407407407407,2016
41.97796038447016,2.8200904494110777,Eixample,840,94,8.936170212765957,2016
41.96901642702012,2.816024519482891,Eixample,1175,70,16.785714285714285,2016
41.98401744624167,2.8252210931144712,Centre,1645,100,16.45,2016
41.97771167558636,2.820014172735972,Eixample,805,67,12.014925373134329,2016
41.97871619825216,2.820559384530096,Eixample,2725,155,17.580645161290324,2016
41.98021553676766,2.818539087002818,Eixample,2275,113,20.13274336283186,2016
41.98533858011975,2.819350450691797,Eixample,1290,73,17.671232876712327,2016
41.98676277107376,2.826078234610809,Centre,730,74,9.864864864864865,2016
41.979245169384185,2.8184263212398544,Eixample,2425,136,17.830882352941178,2016
41.97949495523847,2.818098404067977,Eixample,1245,68,18.308823529411764,2016
41.98265258112965,2.821199848841884,Centre,1430,60,23.833333333333332,2016
41.985764448727714,2.8247528569160774,Centre,840,56,15.0,2016
41.97592372308359,2.82161458530629,Eixample,905,85,10.647058823529411,2016
41.97115355365846,2.8227547875430306,Eixample,775,96,8.072916666666666,2016
41.98602074763133,2.8248594670276423,Centre,925,44,21.022727272727273,2016
41.97958812295451,2.818344053818328,Eixample,1130,172,6.569767441860465,2016
41.97754624104071,2.820247844493546,Eixample,825,71,11.619718309859154,2016
41.96862458900242,2.8160759528613464,Eixample,1335,71,18.802816901408452,2016
41.97573163847173,2.82444052087204,Centre,1945,97,20.051546391752577,2016
41.984019124647546,2.8249656836450696,Centre,700,74,9.45945945945946,2016
41.97837405100133,2.8206769305654853,Eixample,2255,89,25.337078651685392,2016
41.98241951603482,2.8211845256158403,Centre,1315,78,16.858974358974358,2016
41.9765055137396,2.8215463271979986,Eixample,880,80,11.0,2016
41.973307889276185,2.8261300179956628,Sud,1680,248,6.774193548387097,2016
41.97585193141083,2.8212485272013663,Eixample,835,70,11.928571428571429,2016
41.97619271166026,2.820948898559692,Eixample,1630,106,15.377358490566039,2016
41.98362944487605,2.825455265883187,Centre,565,57,9.912280701754385,2016
41.9755379806849,2.8252495183105,Centre,2000,104,19.23076923076923,2016
41.98010214652185,2.8180542238083475,Eixample,2365,106,22.31132075471698,2016
41.95917267809005,2.8203749539510645,Sud,1005,88,11.420454545454545,2016
41.980140897284606,2.818155052022689,Eixample,1655,111,14.90990990990991,2016
41.97836803951499,2.8209146567234487,Eixample,2370,67,35.37313432835821,2016
41.98433051826467,2.824766318735012,Centre,1730,115,15.043478260869565,2016
41.97421664076823,2.81014275300148,Eixample,1060,124,8.548387096774194,2016
41.97975901313025,2.818591212384764,Eixample,750,113,6.6371681415929205,2016
41.97540565665767,2.8250149383063734,Centre,660,78,8.461538461538462,2016
41.97013331954162,2.82212431898762,Eixample,655,90,7.277777777777778,2016
41.978927355959954,2.8205299725595587,Eixample,2100,91,23.076923076923077,2017
41.97591592773608,2.8141457490054043,Eixample,1315,111,11.846846846846846,2017
41.98413028207408,2.825397645014838,Centre,1590,100,15.9,2017
41.97648577011231,2.812211056774073,Eixample,830,93,8.924731182795698,2017
41.97596401116141,2.8214291835621395,Eixample,915,84,10.892857142857142,2017
41.98458025827116,2.825133712394996,Centre,1885,113,16.68141592920354,2017
41.982477272752845,2.824721736892012,Centre,1260,89,14.157303370786517,2017
41.976613905671485,2.8246699620800184,Centre,530,62,8.548387096774194,2017
41.97679244264339,2.821219021583093,Eixample,1105,55,20.09090909090909,2017
41.99497734166084,2.8081181429943345,Oest,1395,65,21.46153846153846,2017
41.97664632698957,2.821525533806298,Eixample,745,65,11.461538461538462,2017
41.98032852754826,2.8187954780842546,Eixample,1880,94,20.0,2017
41.97980497245317,2.818753622465807,Eixample,930,98,9.489795918367347,2017
41.98502706185911,2.8195301802036603,Eixample,815,111,7.342342342342342,2017
41.97705891383736,2.821403201431138,Eixample,695,58,11.982758620689655,2017
41.97793868427127,2.820627061996207,Eixample,1280,108,11.851851851851851,2017
41.987272837371975,2.8243302523093408,Centre,790,53,14.90566037735849,2017
41.99500951306791,2.831502948364096,Montjuïc,2255,307,7.3452768729641695,2017
41.97061131781068,2.820381374211899,Eixample,730,79,9.240506329113924,2017
41.97970196937963,2.8184228577781654,Eixample,2385,151,15.794701986754967,2017
41.98322153262831,2.820082368401557,Centre,615,79,7.784810126582278,2017
41.98410427440293,2.8251264052515035,Centre,2415,110,21.954545454545453,2017
41.98053333484344,2.818236108694682,Eixample,1030,115,8.956521739130435,2017
41.97050376356369,2.821190815562649,Eixample,890,73,12.191780821917808,2017
41.98563026373319,2.819997127066321,Eixample,1145,86,13.313953488372093,2017
41.98473050441186,2.825463463705342,Centre,1485,73,20.34246575342466,2017
41.97639461766754,2.8216935632541844,Eixample,1020,80,12.75,2017
41.97592702838268,2.821651268277834,Eixample,855,88,9.715909090909092,2017
41.97098162270495,2.820743397620128,Eixample,850,77,11.03896103896104,2017
41.990636432946886,2.826010752976788,Nord,1615,63,25.634920634920636,2017
41.97856044647506,2.8202955858774152,Eixample,845,105,8.047619047619047,2017
41.9694717997195,2.823216746887337,Eixample,890,98,9.081632653061224,2017
41.97867323412456,2.8202308722708818,Eixample,1470,95,15.473684210526315,2017
41.97855351291084,2.8207548573760546,Eixample,1355,58,23.362068965517242,2017
41.97803494480291,2.819884075565288,Eixample,2060,83,24.819277108433734,2017
41.98442131380275,2.82510869514395,Centre,585,53,11.037735849056604,2017
41.98318392235038,2.8251577673844435,Centre,1200,143,8.391608391608392,2017
41.97516651345112,2.825080749929342,Centre,1875,46,40.76086956521739,2017
41.98772243028903,2.824680135910179,Centre,785,84,9.345238095238095,2017
41.984139583677965,2.8246055837027946,Centre,1615,120,13.458333333333334,2017
41.98239883017688,2.8252168137737823,Centre,1135,68,16.691176470588236,2017
41.97524667383036,2.8141482246664147,Eixample,1195,131,9.122137404580153,2017
41.98597759176985,2.824958909015846,Centre,775,52,14.903846153846153,2017
41.985849918381504,2.818984708976988,Eixample,1995,168,11.875,2017
41.96545872062122,2.812320043916157,Eixample,955,138,6.920289855072464,2017
41.97377519942888,2.809902419608993,Eixample,1200,111,10.81081081081081,2017
41.98585173096159,2.82472751990957,Centre,850,85,10.0,2017
41.98238348176811,2.8254420526785355,Centre,1080,73,14.794520547945206,2017
41.98429680036773,2.824251415965319,Centre,1900,115,16.52173913043478,2017
41.96978961322864,2.816979341260504,Eixample,665,69,9.63768115942029,2017
41.97831181608394,2.8183748569004323,Eixample,1710,94,18.19148936170213,2017
41.98075296160686,2.8184564831038568,Eixample,2135,87,24.54022988505747,2017
41.98445588383597,2.824850101498418,Centre,1500,102,14.705882352941176,2017
41.98505200456576,2.8198790137917107,Eixample,1320,80,16.5,2017
41.97907104386591,2.8200489315453146,Eixample,3865,223,17.331838565022423,2017
41.975588598486205,2.824837165790522,Centre,1065,60,17.75,2017
41.98431629604691,2.826660328548404,Centre,575,56,10.267857142857142,2017
41.98454842715785,2.824779089918655,Centre,975,71,13.732394366197184,2017
41.989850975606366,2.82483935867062,Nord,965,84,11.488095238095237,2017
41.983339455631125,2.824724116030432,Centre,1100,86,12.790697674418604,2017
41.973190029404286,2.80971629689152,Eixample,1440,55,26.181818181818183,2017
41.98018530018779,2.8185578574268138,Eixample,1345,143,9.405594405594405,2017
41.985476249728606,2.8249801828508843,Centre,1105,40,27.625,2017
41.98375193928435,2.8252412533147173,Centre,1295,144,8.993055555555555,2017
41.978872949698925,2.820948856210733,Eixample,1435,78,18.397435897435898,2017
41.983967255421966,2.824709196424335,Centre,1055,76,13.881578947368421,2017
41.9857007389014,2.819983394349666,Eixample,1075,91,11.813186813186814,2017
41.98422023554028,2.8250513404558832,Centre,880,102,8.627450980392156,2017
41.98300560313798,2.819959243940064,Centre,580,66,8.787878787878787,2017
41.97728983966508,2.820744321839608,Eixample,730,63,11.587301587301587,2017
41.99411196324359,2.8087953326561577,Oest,1080,83,13.012048192771084,2017
41.9941385144348,2.808247462268292,Oest,1385,85,16.294117647058822,2017
41.96952588968303,2.809770363998347,Eixample,1010,97,10.412371134020619,2017
41.97637369409931,2.8222391344357867,Eixample,750,59,12.711864406779661,2017
41.979127199822535,2.8189725045657275,Eixample,1035,85,12.176470588235293,2017
41.980406535245294,2.818413667853035,Eixample,1325,95,13.947368421052632,2017
41.99529973089939,2.831758110452597,Montjuïc,1905,317,6.009463722397476,2017
41.98464521671488,2.824812640076467,Centre,1185,76,15.592105263157896,2017
41.97411062215958,2.810086492911727,Eixample,1220,63,19.365079365079364,2017
41.96995945278475,2.810021696659556,Eixample,770,95,8.105263157894736,2017
41.9840894286713,2.820991761974195,Centre,455,45,10.11111111111111,2017
41.98182130073048,2.8256021083579554,Centre,1190,98,12.142857142857142,2017
41.9755720893018,2.824900794990576,Centre,665,80,8.3125,2017
41.97892312684584,2.820561302296542,Eixample,2095,74,28.31081081081081,2017
41.975456453917886,2.8251049254658898,Centre,1925,124,15.524193548387096,2017
41.98531484626991,2.8248333767360965,Centre,665,80,8.3125,2017
41.984897384548,2.8251703619868493,Centre,855,89,9.606741573033707,2017
41.98367752510117,2.82490485176452,Centre,1450,118,12.288135593220339,2017
41.98758902036023,2.8239164071585114,Centre,835,44,18.977272727272727,2017
41.9813266616279,2.821113272442669,Centre,545,37,14.72972972972973,2017
41.99147154935609,2.8258053910240304,Nord,1125,47,23.93617021276596,2017
41.995410047898645,2.831614495036348,Montjuïc,2325,393,5.916030534351145,2017
41.97562529086566,2.8247849277773094,Centre,2600,121,21.487603305785125,2017
41.98418144145157,2.824270290253144,Centre,515,53,9.716981132075471,2017
41.98456408310701,2.824705687752804,Centre,650,61,10.655737704918034,2017
41.983977197247896,2.825423671658532,Centre,890,78,11.41025641025641,2017
41.96539314590933,2.812584613289024,Eixample,895,127,7.047244094488189,2017
41.98301868211567,2.8246519010906805,Centre,980,117,8.376068376068377,2017
41.98393670002034,2.8246751606554805,Centre,1110,127,8.740157480314961,2017
41.98442054342004,2.8248477597117176,Centre,530,51,10.392156862745098,2017
41.96976751398587,2.817896778504501,Eixample,695,71,9.788732394366198,2017
41.98030459467397,2.817251498775866,Eixample,995,114,8.728070175438596,2017
41.97588341982107,2.824792434987864,Centre,2230,131,17.022900763358777,2017
41.97591761080257,2.8142821014964,Eixample,1340,101,13.267326732673267,2017
41.99197721896716,2.8054512981472564,Oest,1515,139,10.899280575539569,2017
41.98450226462205,2.8245842045151983,Centre,890,84,10.595238095238095,2017
41.98456112533263,2.8247065241909413,Centre,1445,108,13.37962962962963,2017
41.98366817945225,2.824098900109393,Centre,860,70,12.285714285714286,2017
41.97734069647356,2.820166519849314,Eixample,1150,106,10.849056603773585,2017
41.98011545509152,2.8185206417832904,Eixample,2395,91,26.318681318681318,2017
41.9754384986867,2.824703122238904,Centre,2140,41,52.19512195121951,2017
41.98453985872191,2.824887832452045,Centre,570,62,9.193548387096774,2017
41.9918905076964,2.805703597218944,Oest,1590,113,14.070796460176991,2017
41.98415673027274,2.825248827256757,Centre,1265,68,18.602941176470587,2017
41.97562943767336,2.804659315840507,Santa Eugènia de Ter,685,144,4.756944444444445,2017
41.980145096987954,2.81858958025478,Eixample,2235,143,15.62937062937063,2017
41.98412410269245,2.82611575153238,Centre,825,50,16.5,2017
41.98656724126851,2.8263639260832454,Centre,730,74,9.864864864864865,2017
41.97577918434628,2.805411892838088,Santa Eugènia de Ter,835,123,6.788617886178862,2017
41.98177518734399,2.8210309377874583,Centre,550,30,18.333333333333332,2017
41.97441435999961,2.8101257809435696,Eixample,1015,60,16.916666666666668,2017
41.98545706374936,2.820025852038908,Eixample,1145,95,12.052631578947368,2017
41.975789198901325,2.82474241944322,Centre,1595,43,37.093023255813954,2017
41.98420899490725,2.8249107698309155,Centre,1395,119,11.722689075630251,2017
41.97567118678583,2.82446756959754,Centre,665,70,9.5,2017
41.994116214318105,2.80846133495044,Oest,1365,59,23.135593220338983,2017
41.982953655623774,2.824054755676016,Centre,490,39,12.564102564102564,2017
41.96898517451229,2.8235752531773395,Eixample,895,104,8.60576923076923,2017
41.978290597240985,2.8202766430709514,Eixample,3285,145,22.655172413793103,2017
41.98360987577242,2.8230182884507293,Centre,1215,84,14.464285714285714,2017
41.98405395323724,2.824772167928129,Centre,935,95,9.842105263157896,2017
41.976561296882245,2.8242966630592155,Centre,555,51,10.882352941176471,2017
41.97990760569337,2.818519600332065,Eixample,870,105,8.285714285714286,2017
41.98568044236031,2.8252438013429155,Centre,850,92,9.23913043478261,2017
41.98516487862606,2.8176618720893107,Eixample,1220,102,11.96078431372549,2017
41.98443207265476,2.8245895076620835,Centre,1350,46,29.347826086956523,2017
41.97742575707906,2.820698381480234,Eixample,1430,105,13.619047619047619,2017
41.98440203513445,2.8244146822745484,Centre,1780,95,18.736842105263158,2017
41.98619663117064,2.8257718138638053,Centre,1195,100,11.95,2017
41.976634768339714,2.8207854125311296,Eixample,935,59,15.847457627118644,2017
41.97805422885992,2.820237231045557,Eixample,2680,123,21.788617886178862,2017
41.98038794046363,2.8180274536633614,Eixample,1125,91,12.362637362637363,2017
41.97895716207663,2.819905367461828,Eixample,2705,149,18.154362416107382,2017
41.97799088975782,2.820566251363398,Eixample,2185,91,24.01098901098901,2017
41.99377480509053,2.808039542201428,Oest,1230,67,18.35820895522388,2017
41.968708811679846,2.816255471234889,Eixample,1260,74,17.027027027027028,2017
41.98409197465392,2.825244060376465,Centre,1115,46,24.23913043478261,2017
41.984572422823966,2.824350108521605,Centre,1885,102,18.480392156862745,2017
41.99117187073691,2.8058977162302434,Oest,1650,98,16.836734693877553,2017
41.9800803222488,2.8181234717072394,Eixample,2920,131,22.290076335877863,2017
41.98033727294448,2.8182349028957163,Eixample,1355,53,25.566037735849058,2017
41.978416913112895,2.820270754364335,Eixample,955,118,8.09322033898305,2017
41.984119400849735,2.825185940696015,Centre,830,79,10.50632911392405,2017
41.99396788115188,2.808228373826207,Oest,1055,74,14.256756756756756,2017
41.965350029452765,2.8124499770381632,Eixample,1345,174,7.7298850574712645,2017
41.99018494792264,2.8254186458696737,Nord,1090,73,14.931506849315069,2017
41.97353902065472,2.809955578859959,Eixample,1290,116,11.120689655172415,2017
41.97532260445541,2.8250216608807626,Centre,2060,112,18.392857142857142,2017
41.98054557836425,2.8182098161140967,Eixample,1170,57,20.526315789473685,2017
41.97590329013965,2.8250794435183937,Centre,1685,38,44.3421052631579,2017
41.96576889696076,2.813197535843648,Eixample,1530,134,11.417910447761194,2017
41.98495968894902,2.825334055852883,Centre,1390,89,15.617977528089888,2017
41.97703659107598,2.8242858316376576,Centre,600,46,13.043478260869565,2017
41.98490741969886,2.825045280175281,Centre,1000,75,13.333333333333334,2017
41.979629100367376,2.8181378422947527,Eixample,1710,80,21.375,2017
41.96887022893104,2.8159358014708293,Eixample,1205,74,16.283783783783782,2017
41.97606315066404,2.814507618634975,Eixample,1455,137,10.620437956204379,2017
41.985638475627326,2.82515036283002,Centre,660,91,7.252747252747253,2017
41.98442575370186,2.824695120532957,Centre,1145,65,17.615384615384617,2017
41.969762486828415,2.823959162298475,Eixample,1380,140,9.857142857142858,2017
41.98532186038469,2.819616498730132,Eixample,970,114,8.508771929824562,2017
41.98459601312954,2.825065140872116,Centre,1245,74,16.824324324324323,2017
41.98792419281296,2.8240100626818627,Centre,855,71,12.04225352112676,2017
41.99101099282134,2.826159737836085,Nord,1185,60,19.75,2017
41.98396880330476,2.82494753311472,Centre,1140,100,11.4,2017
41.99073114476286,2.8265974853209306,Montjuïc,1440,59,24.406779661016948,2017
41.994657297281634,2.808748920784556,Oest,1040,83,12.53012048192771,2017
41.98420196197453,2.822597539168088,Centre,1285,113,11.371681415929203,2017
41.97593650945132,2.8222943561906084,Eixample,1195,87,13.735632183908047,2017
41.97567412275074,2.805989271036242,Santa Eugènia de Ter,875,128,6.8359375,2017
41.97340542221029,2.829926140316323,Sud,2060,180,11.444444444444445,2017
41.97609326225557,2.8217380506757164,Eixample,875,89,9.831460674157304,2017
41.97583282325782,2.821893513302728,Eixample,1190,79,15.063291139240507,2017
41.98441713250877,2.824896310795434,Centre,1590,114,13.947368421052632,2017
41.98334301315848,2.824199765239747,Centre,705,50,14.1,2017
41.97890279709249,2.8135234443363464,Eixample,1170,124,9.435483870967742,2017
41.983499074321735,2.825398500961508,Centre,940,96,9.791666666666666,2017
41.97622016794571,2.8221552704762427,Eixample,770,95,8.105263157894736,2017
41.98396514735173,2.8248624945696466,Centre,1710,101,16.93069306930693,2017
41.97393191714328,2.827334235000196,Sud,1625,270,6.018518518518518,2017
41.9753958958947,2.814917329940004,Eixample,1135,120,9.458333333333334,2017
41.978646257934265,2.8208557693215432,Eixample,1295,100,12.95,2017
41.96530417929809,2.81253295155286,Eixample,2775,215,12.906976744186046,2017
41.97985336331893,2.818361649683978,Eixample,2000,144,13.88888888888889,2017
41.9802469882536,2.818654978917947,Eixample,1065,56,19.017857142857142,2017
41.973346385196194,2.8264939644038853,Sud,1685,234,7.200854700854701,2017
41.98434667810105,2.8189870139008324,Eixample,840,112,7.5,2017
41.98452852086259,2.8251080907103,Centre,1060,71,14.929577464788732,2017
41.98397862431567,2.824647715093436,Centre,440,70,6.285714285714286,2018
41.96510279492585,2.812508451514557,Eixample,1625,132,12.31060606060606,2018
41.97841159363138,2.8207541584825817,Eixample,2310,105,22.0,2018
41.96853524150464,2.815747014664367,Eixample,1715,70,24.5,2018
41.99171233468351,2.8254451328096373,Nord,1225,47,26.06382978723404,2018
41.97599443878955,2.8143652225614764,Eixample,1440,132,10.909090909090908,2018
41.9770176345444,2.8204195472997045,Eixample,1400,91,15.384615384615385,2018
41.98434473150255,2.824967101631242,Centre,595,61,9.754098360655737,2018
41.9785456515055,2.820486062570235,Eixample,2340,91,25.714285714285715,2018
41.97969166288059,2.8183731483330035,Eixample,1930,104,18.557692307692307,2018
41.99537529447676,2.83170076871736,Montjuïc,2295,321,7.149532710280374,2018
41.970235779445126,2.8172570569881428,Eixample,705,69,10.217391304347826,2018
41.97953699336967,2.818640206960695,Eixample,3550,150,23.666666666666668,2018
41.9944595592067,2.8090599261758338,Oest,1425,73,19.52054794520548,2018
41.97015502474155,2.8173339240150272,Eixample,820,57,14.385964912280702,2018
41.98140921549224,2.8213366242785685,Centre,590,38,15.526315789473685,2018
41.975901350578006,2.8219012784672497,Eixample,975,82,11.890243902439025,2018
41.98063861508764,2.818324079215645,Eixample,1120,105,10.666666666666666,2018
41.98597617335766,2.825748380304468,Centre,1035,85,12.176470588235293,2018
41.97995089076012,2.818254458534962,Eixample,1740,97,17.938144329896907,2018
41.9840050619054,2.8252558441115587,Centre,1180,56,21.071428571428573,2018
41.98509609659428,2.8244634879838006,Centre,765,112,6.830357142857143,2018
41.98426718176835,2.8250470252127213,Centre,1520,89,17.078651685393258,2018
41.984669213304535,2.824515362944892,Centre,610,112,5.446428571428571,2018
41.98446067623681,2.825114382532665,Centre,1205,82,14.695121951219512,2018
41.97879413174344,2.820930548589574,Eixample,2245,79,28.417721518987342,2018
41.99497537321189,2.8087049226032192,Oest,1160,63,18.41269841269841,2018
41.96549902802636,2.8125791881250857,Eixample,2915,199,14.64824120603015,2018
41.995127218901786,2.832348724997732,Montjuïc,2480,294,8.435374149659864,2018
41.98428001931986,2.824747289485123,Centre,1105,76,14.539473684210526,2018
41.99448331086503,2.808411067014161,Oest,1285,86,14.94186046511628,2018
41.98324081328283,2.824830649362944,Centre,1380,97,14.22680412371134,2018
41.9842225697514,2.824605611720889,Centre,940,95,9.894736842105264,2018
41.98446322260303,2.8255213428114816,Centre,1780,113,15.752212389380531,2018
41.97677036246132,2.824414885708177,Centre,725,65,11.153846153846153,2018
41.9757317554542,2.825347069400548,Centre,975,145,6.724137931034483,2018
41.97551241935629,2.8247826326812104,Centre,2200,128,17.1875,2018
41.98556698931994,2.820182003753616,Eixample,1565,88,17.78409090909091,2018
41.97754447931618,2.820491326107683,Eixample,1010,67,15.074626865671641,2018
41.97327576316847,2.829859971635487,Sud,1785,182,9.807692307692308,2018
41.981758103503054,2.8246779299941847,Centre,1350,57,23.68421052631579,2018
41.984803481047,2.824895797204157,Centre,1670,51,32.745098039215684,2018
41.98244125531401,2.825175887786329,Centre,1210,103,11.74757281553398,2018
41.98260037120119,2.824316887407502,Centre,1390,116,11.982758620689655,2018
41.983496042745166,2.8250191678121204,Centre,1360,43,31.627906976744185,2018
41.98383277961691,2.825127372925117,Centre,1910,94,20.319148936170212,2018
41.97626134113825,2.8216974402522608,Eixample,985,81,12.160493827160494,2018
41.97652007697364,2.8247585907601755,Centre,630,40,15.75,2018
41.976361982941725,2.821922942016162,Eixample,960,88,10.909090909090908,2018
41.98080122714541,2.818622948155401,Eixample,1110,102,10.882352941176471,2018
41.98416490972525,2.825165187064262,Centre,1305,52,25.096153846153847,2018
41.984221354226605,2.8248809392601384,Centre,915,85,10.764705882352942,2018
41.96885870678021,2.816642854450656,Eixample,1470,69,21.304347826086957,2018
41.97798735627329,2.820575637962461,Eixample,965,115,8.391304347826088,2018
41.97046020651882,2.8228134390954702,Eixample,1020,94,10.851063829787234,2018
41.97876410654192,2.8208833200072494,Eixample,2250,89,25.280898876404493,2018
41.97373791548359,2.8098877266369886,Eixample,1350,58,23.275862068965516,2018
41.97992505243341,2.818306961331968,Eixample,1580,164,9.634146341463415,2018
41.98510385133135,2.8167124088196136,Eixample,875,106,8.254716981132075,2018
41.98569860169915,2.817017117675113,Eixample,1255,106,11.839622641509434,2018
41.98559851026826,2.819111568366073,Eixample,1945,178,10.926966292134832,2018
41.9838306656012,2.824641692668972,Centre,1260,57,22.105263157894736,2018
41.98445208785451,2.8262629470262746,Centre,450,50,9.0,2018
41.99061354416023,2.8268143304681086,Montjuïc,1370,64,21.40625,2018
41.980584314096106,2.818368959142066,Eixample,2440,109,22.38532110091743,2018
41.98000373503803,2.818301282496748,Eixample,1225,66,18.560606060606062,2018
41.984366009761,2.82536313248423,Centre,520,69,7.536231884057971,2018
41.98409269442973,2.825223821591046,Centre,1695,96,17.65625,2018
41.97382615256921,2.810179618406196,Eixample,1330,67,19.850746268656717,2018
41.9843280860182,2.825175375558658,Centre,525,58,9.051724137931034,2018
41.99431783198759,2.808812968020765,Oest,1085,48,22.604166666666668,2018
41.98446813586136,2.8248193932114085,Centre,1380,96,14.375,2018
41.96540320530201,2.8126400321059646,Eixample,1040,134,7.7611940298507465,2018
41.975720082100025,2.82537459980046,Centre,2520,128,19.6875,2018
41.97700554888732,2.8242247938245977,Centre,720,53,13.584905660377359,2018
41.98495425318421,2.824387454911719,Centre,510,52,9.807692307692308,2018
41.980158907831466,2.818603078921282,Eixample,1435,99,14.494949494949495,2018
41.983616467332666,2.8249662277886025,Centre,1050,88,11.931818181818182,2018
41.97580159954731,2.824952875093244,Centre,2665,113,23.58407079646018,2018
41.97857280174989,2.82017732515604,Eixample,1495,107,13.97196261682243,2018
41.97977438659878,2.818794504976182,Eixample,1300,60,21.666666666666668,2018
41.97754211958267,2.824435114009697,Centre,750,49,15.306122448979592,2018
41.97590569062039,2.8060369319552736,Santa Eugènia de Ter,790,132,5.984848484848484,2018
41.97901836435344,2.8204272702809243,Eixample,4475,187,23.93048128342246,2018
41.98011299035059,2.817905770990815,Eixample,1350,196,6.887755102040816,2018
41.98151659478544,2.8132989949314653,Eixample,1045,73,14.315068493150685,2018
41.98425028958822,2.824577061380511,Centre,530,54,9.814814814814815,2018
41.98380877171365,2.8257577520923576,Centre,735,60,12.25,2018
41.97544891811548,2.822119641585588,Eixample,965,106,9.10377358490566,2018
41.98459519412486,2.825243861485428,Centre,1175,82,14.329268292682928,2018
41.9800799739549,2.818954473075189,Eixample,3025,114,26.535087719298247,2018
41.975591674376254,2.824784438186943,Centre,970,128,7.578125,2018
41.98459614770658,2.825302649717693,Centre,1200,74,16.216216216216218,2018
41.98436883949229,2.8256940644006208,Centre,680,71,9.577464788732394,2018
41.99399023226728,2.8085206848945488,Oest,965,76,12.697368421052632,2018
41.98480516814843,2.826260643584447,Centre,580,50,11.6,2018
41.991613157206096,2.825683064686745,Nord,1090,45,24.22222222222222,2018
41.98364136881565,2.8215669385345588,Centre,530,56,9.464285714285714,2018
41.98244274365928,2.8241053329236063,Centre,1015,105,9.666666666666666,2018
41.97864884054688,2.818388570886855,Eixample,1965,89,22.078651685393258,2018
41.96933326352725,2.817675861047757,Eixample,720,79,9.113924050632912,2018
41.97811663542633,2.820515714289302,Eixample,1240,131,9.465648854961833,2018
41.98005812518551,2.818428871850529,Eixample,3050,105,29.047619047619047,2018
41.98766417733909,2.824038694167362,Centre,830,71,11.690140845070422,2018
41.9784319041304,2.819367466175388,Eixample,1020,75,13.6,2018
41.98649126245376,2.825834442637321,Centre,1085,82,13.231707317073171,2018
41.983797056920935,2.824435099975541,Centre,1585,82,19.329268292682926,2018
41.982831272984285,2.8200623712579147,Centre,685,57,12.017543859649123,2018
41.98561700549133,2.819680296641609,Eixample,1390,85,16.352941176470587,2018
41.98138958844162,2.821473092629884,Centre,525,36,14.583333333333334,2018
41.96588967181461,2.8126457496811006,Eixample,955,146,6.541095890410959,2018
41.98252368856977,2.8212595837162366,Centre,1295,85,15.235294117647058,2018
41.98399684585761,2.825042910792419,Centre,625,48,13.020833333333334,2018
41.98405172783574,2.8248643444516115,Centre,1590,88,18.068181818181817,2018
41.98571053004014,2.818835414619136,Eixample,2475,203,12.192118226600986,2018
41.98487440772221,2.817550506899932,Eixample,955,94,10.159574468085106,2018
41.98748388139854,2.8243874071709065,Centre,1095,60,18.25,2018
41.98398110972828,2.824784728007905,Centre,1795,102,17.598039215686274,2018
41.98668844477704,2.825626938127215,Centre,985,55,17.90909090909091,2018
41.98034544386756,2.818407847348956,Eixample,1195,68,17.573529411764707,2018
41.97545931603516,2.8250385216122584,Centre,2330,141,16.52482269503546,2018
41.971157522188754,2.821426983423229,Eixample,1015,74,13.716216216216216,2018
41.98424579865232,2.8245656744247203,Centre,900,92,9.782608695652174,2018
41.98431552457524,2.824569755319324,Centre,1495,69,21.666666666666668,2018
41.96502760856324,2.812341153749044,Eixample,1135,123,9.227642276422765,2018
41.98428804591127,2.825099473809506,Centre,575,49,11.73469387755102,2018
41.99429220134285,2.8083500928840204,Oest,1225,61,20.081967213114755,2018
41.96487022425699,2.81176069607865,Eixample,1425,192,7.421875,2018
41.98573152080471,2.824937889205848,Centre,915,42,21.785714285714285,2018
41.97983288340389,2.818660848201987,Eixample,1155,113,10.221238938053098,2018
41.98045172664808,2.818807077537364,Eixample,3540,141,25.106382978723403,2018
41.99416525068048,2.8086793522266023,Oest,1160,70,16.571428571428573,2018
41.98231031415583,2.825159367255107,Centre,1015,56,18.125,2018
41.98428721187023,2.824606845349284,Centre,2065,136,15.183823529411764,2018
41.97823906450061,2.820725867536796,Eixample,1165,94,12.393617021276595,2018
