synthetic_id,year_available,address,rooms,price,floors,lon,elevator,lat,area,neighbourhood,districte,section,district_id,section_id,census_tract_INE,census_tract_IDESCAT,barri_oficial
2016-0430,2016,"Travesía de la Creu, 28",2.0,905,2.0,2.82161458530629,True,41.97592372308359,85,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2016-0431,2016,"Calle Jaume Marquès i Casanovas, 69",3.0,775,1.0,2.8227547875430306,False,41.97115355365846,96,Migdia Casernes,2.0,8,02,008,1707902008,17079202008,Eixample
2016-0432,2016,"Calle de les Ballesteries, 42",1.0,925,1.0,2.8248594670276423,False,41.98602074763133,44,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2016-0433,2016,"Eixample, 17",1.0,1130,1.0,2.8183440538183278,False,41.97958812295451,172,,2.0,3,02,003,1707902003,17079202003,Eixample
2016-0434,2016,"Calle de Sant Joan Baptista la Salle, 60",3.0,825,1.0,2.820247844493546,True,41.97754624104071,71,Eixample,2.0,13,02,013,1707902013,17079202013,Eixample
2016-0435,2016,"Calle de Santiago, 30",1.0,1335,1.0,2.8160759528613464,True,41.96862458900242,71,Migdia Casernes,2.0,11,02,011,1707902011,17079202011,Eixample
2016-0436,2016,"Carme-Vistalegre, 50",3.0,1945,0.0,2.82444052087204,True,41.97573163847173,97,,1.0,3,01,003,1707901003,17079201003,Centre
2016-0438,2016,"Barri Vell, 15",3.0,700,2.0,2.8249656836450696,True,41.984019124647546,74,,4.0,1,04,001,1707904001,17079204001,Centre
2016-0439,2016,"Calle Bisbe Lorenzana, 48",2.0,2255,2.0,2.8206769305654853,True,41.97837405100133,89,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2016-0440,2016,"Avenida de Sant Francesc, 30",2.0,1315,1.0,2.8211845256158403,True,41.98241951603482,78,Barri Vell,3.0,1,03,001,1707903001,17079203001,Centre
2016-0441,2016,"Travesía de la Creu, 51",2.0,880,2.0,2.8215463271979986,True,41.9765055137396,80,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2016-0442,2016,"Montilivi-Pericot, 31",4.0,1680,1.0,2.8261300179956628,True,41.973307889276185,248,,2.0,9,02,009,1707902009,17079202009,Sud
2016-0443,2016,"Travesía de la Creu, 24",2.0,835,1.0,2.8212485272013663,True,41.97585193141083,70,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2016-0444,2016,"Calle Migdia, 14",3.0,1630,1.0,2.820948898559692,True,41.97619271166026,106,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2016-0445,2016,"Pujada de Sant Martí, 75",2.0,565,3.0,2.825455265883187,True,41.98362944487605,57,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2016-0446,2016,"Carme-Vistalegre, 46",3.0,2000,1.0,2.8252495183105,True,41.9755379806849,104,,1.0,3,01,003,1707901003,17079201003,Centre
2016-0448,2016,"Eixample, 42",2.0,2365,5.0,2.8180542238083475,True,41.98010214652185,106,,2.0,2,02,002,1707902002,17079202002,Eixample
2016-0449,2016,"Calle Jocs Olímpics de Barcelona, 77",3.0,1005,1.0,2.8203749539510645,True,41.95917267809005,88,Palau,2.0,15,02,015,1707902015,17079202015,Sud
2016-0451,2016,"Eixample, 1",2.0,1655,1.0,2.818155052022689,True,41.980140897284606,111,,2.0,2,02,002,1707902002,17079202002,Eixample
2016-0453,2016,"Calle Bisbe Lorenzana, 44",2.0,2370,1.0,2.8209146567234487,True,41.97836803951499,67,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2016-0454,2016,"Barri Vell, 76",2.0,1730,2.0,2.824766318735012,True,41.98433051826467,115,,4.0,1,04,001,1707904001,17079204001,Centre
2016-0457,2016,"Plaza europa, 12",4.0,1060,4.0,2.81014275300148,True,41.97421664076823,124,Sant Narcís,3.0,6,03,006,1707903006,17079203006,Eixample
2016-0458,2016,"Ronda Pare Maria Claret, 80",3.0,750,5.0,2.818591212384764,True,41.97975901313025,113,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2016-0459,2016,"CL Carme, 21",2.0,660,6.0,2.8250149383063734,True,41.97540565665767,78,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2016-0460,2016,"Calle Jaume Marquès i Casanovas, 4",3.0,655,1.0,2.82212431898762,True,41.97013331954162,90,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0461,2017,"Calle Bisbe Lorenzana, 19",2.0,2100,1.0,2.8205299725595587,True,41.978927355959954,91,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0462,2017,"Plaza d'Europa, 29",4.0,1315,2.0,2.8141457490054043,True,41.97591592773608,111,Sant Narcís,3.0,7,03,007,1707903007,17079203007,Eixample
2017-0463,2017,"Barri Vell, 13",3.0,1590,1.0,2.825397645014838,True,41.98413028207408,100,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0464,2017,"Calle Mare de Déu del Remei, 42",3.0,830,2.0,2.812211056774073,True,41.97648577011231,93,Sant Narcís,3.0,6,03,006,1707903006,17079203006,Eixample
2017-0465,2017,"Travesía de la Creu, 52",2.0,915,0.0,2.8214291835621395,False,41.97596401116141,84,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0466,2017,"Barri Vell, 22",3.0,1885,1.0,2.825133712394996,True,41.98458025827116,113,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0467,2017,"Calle Auriga, 41",2.0,1260,2.0,2.824721736892012,True,41.982477272752845,89,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0468,2017,"Calle Doctor Pascual i Prats, 73",2.0,530,1.0,2.8246699620800184,False,41.976613905671485,62,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2017-0469,2017,"CL Cardenal Margarit, 31",3.0,1105,4.0,2.821219021583093,True,41.97679244264339,55,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0470,2017,"Calle Andalusia, 1",2.0,1395,0.0,2.8081181429943345,True,41.99497734166084,65,Talaia - Germans Sabat,6.0,3,06,003,1707906003,17079206003,Oest
2017-0471,2017,"CL Cardenal Margarit, 29",3.0,745,4.0,2.821525533806298,True,41.97664632698957,65,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0472,2017,"Eixample, 48",3.0,1880,2.0,2.8187954780842546,True,41.98032852754826,94,,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0473,2017,"Ronda Pare Maria Claret, 4",3.0,930,5.0,2.818753622465807,True,41.97980497245317,98,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0474,2017,"Calle Bonastruc de Porta, 77",3.0,815,1.0,2.8195301802036603,False,41.98502706185911,111,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0475,2017,"CL Cardenal Margarit, 80",3.0,695,4.0,2.821403201431138,True,41.97705891383736,58,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0479,2017,"Calle Bisbe Lorenzana, 69",4.0,1280,1.0,2.820627061996207,False,41.97793868427127,108,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2017-0480,2017,"Calle dels Calderers, 7",1.0,790,5.0,2.8243302523093408,True,41.987272837371975,53,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0481,2017,"Montjuïc, 80",4.0,2255,1.0,2.831502948364096,True,41.99500951306791,307,,5.0,1,05,001,1707905001,17079205001,Montjuïc
2017-0482,2017,"Calle de Sant Agustí, 53",2.0,730,4.0,2.820381374211899,False,41.97061131781068,79,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0483,2017,"Eixample, 66",3.0,2385,3.0,2.8184228577781654,True,41.97970196937963,151,,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0486,2017,"Gran Via de Jaume I, 22",2.0,615,1.0,2.820082368401557,True,41.98322153262831,79,Eixample,3.0,1,03,001,1707903001,17079203001,Centre
2017-0487,2017,"Barri Vell, 2",4.0,2415,2.0,2.8251264052515035,True,41.98410427440293,110,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0488,2017,"Eixample, 35",3.0,1030,1.0,2.818236108694682,False,41.98053333484344,115,,2.0,2,02,002,1707902002,17079202002,Eixample
2017-0491,2017,"Calle de Sant Agustí, 64",2.0,890,4.0,2.821190815562649,True,41.97050376356369,73,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0492,2017,"Calle Figuerola, 76",3.0,1145,3.0,2.819997127066321,True,41.98563026373319,86,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0494,2017,"Barri Vell, 38",3.0,1485,2.0,2.825463463705342,True,41.98473050441186,73,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0495,2017,"Travesía de la Creu, 52",2.0,1020,1.0,2.8216935632541844,True,41.97639461766754,80,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0496,2017,"Travesía de la Creu, 71",2.0,855,1.0,2.821651268277834,True,41.97592702838268,88,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0498,2017,"Calle de Sant Agustí, 44",2.0,850,4.0,2.820743397620128,True,41.97098162270495,77,Migdia Casernes,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0500,2017,"Calle de Pedret, 15",2.0,1615,3.0,2.8260107529767877,False,41.990636432946886,63,Barri Vell,5.0,2,05,002,1707905002,17079205002,Nord
2017-0501,2017,"Calle de Joan Maragall, 25",4.0,845,1.0,2.8202955858774152,True,41.97856044647506,105,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0502,2017,"Avenida de Lluís Pericot, 53",4.0,890,1.0,2.823216746887337,True,41.9694717997195,98,Montilivi-Pericot,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0504,2017,"Calle Bisbe Lorenzana, 16",4.0,1470,0.0,2.8202308722708818,False,41.97867323412456,95,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0505,2017,"Calle Bisbe Lorenzana, 35",1.0,1355,1.0,2.8207548573760546,True,41.97855351291084,58,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2017-0508,2017,"Calle Bisbe Lorenzana, 55",2.0,2060,1.0,2.819884075565288,True,41.97803494480291,83,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2017-0509,2017,"Barri Vell, 35",2.0,585,1.0,2.82510869514395,False,41.98442131380275,53,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0511,2017,"Calle dels Ciutadans, 8",4.0,1200,2.0,2.8251577673844435,True,41.98318392235038,143,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0512,2017,"Carme-Vistalegre, 20",2.0,1875,1.0,2.825080749929342,False,41.97516651345112,46,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0514,2017,"Calle dels Calderers, 21",2.0,785,1.0,2.824680135910179,False,41.98772243028903,84,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0518,2017,"Barri Vell, 25",4.0,1615,1.0,2.8246055837027946,False,41.984139583677965,120,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0519,2017,"Calle Auriga, 77",2.0,1135,3.0,2.8252168137737823,False,41.98239883017688,68,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0520,2017,"Plaza d'Europa, 49",4.0,1195,4.0,2.8141482246664147,True,41.97524667383036,131,Sant Narcís,3.0,7,03,007,1707903007,17079203007,Eixample
2017-0523,2017,"Calle de les Ballesteries, 9",1.0,775,1.0,2.824958909015846,False,41.98597759176985,52,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0526,2017,"Calle del Riu Güell, 67",2.0,1995,3.0,2.8189847089769877,True,41.985849918381504,168,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0527,2017,"Calle Barcelona, 4",3.0,955,5.0,2.812320043916157,True,41.96545872062122,138,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2017-0528,2017,"Plaza europa, 42",3.0,1200,4.0,2.809902419608993,True,41.97377519942888,111,Sant Narcís,3.0,6,03,006,1707903006,17079203006,Eixample
2017-0529,2017,"Calle de les Ballesteries, 41",1.0,850,3.0,2.82472751990957,False,41.98585173096159,85,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0530,2017,"Calle Auriga, 7",2.0,1080,3.0,2.8254420526785355,True,41.98238348176811,73,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0531,2017,"Barri Vell, 34",4.0,1900,1.0,2.824251415965319,False,41.98429680036773,115,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0532,2017,"Calle Narcís Blanch, 69",1.0,665,4.0,2.816979341260504,True,41.96978961322864,69,Migdia Casernes,2.0,21,02,021,1707902021,17079202021,Eixample
2017-0533,2017,"Calle Barcelona, 58",3.0,1710,4.0,2.8183748569004323,True,41.97831181608394,94,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2017-0534,2017,"Eixample, 64",2.0,2135,5.0,2.8184564831038568,True,41.98075296160686,87,,2.0,2,02,002,1707902002,17079202002,Eixample
2017-0535,2017,"Barri Vell, 76",3.0,1500,1.0,2.824850101498418,True,41.98445588383597,102,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0538,2017,"Calle Figuerola, 21",2.0,1320,3.0,2.8198790137917107,False,41.98505200456576,80,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0539,2017,"Calle Can Cases, 25",4.0,3865,1.0,2.8200489315453146,True,41.97907104386591,223,Talaia - Germans Sabat,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0540,2017,"CL Carme, 70",2.0,1065,6.0,2.824837165790522,False,41.975588598486205,60,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2017-0541,2017,"Pujada de Sant Martí, 59",2.0,575,3.0,2.826660328548404,False,41.98431629604691,56,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0542,2017,"Calle de la Cort Reial, 37",4.0,975,3.0,2.824779089918655,True,41.98454842715785,71,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0543,2017,"Plaza Sant Pere, 2",3.0,965,1.0,2.82483935867062,False,41.989850975606366,84,Barri Vell,5.0,2,05,002,1707905002,17079205002,Nord
2017-0544,2017,"Plaza del Vi, 35",2.0,1100,4.0,2.8247241160304317,False,41.983339455631125,86,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0545,2017,"Sant Narcís, 23",3.0,1440,6.0,2.80971629689152,True,41.973190029404286,55,,3.0,6,03,006,1707903006,17079203006,Eixample
2017-0546,2017,"Eixample, 4",4.0,1345,5.0,2.8185578574268138,True,41.98018530018779,143,,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0548,2017,"Calle de les Ballesteries, 33",1.0,1105,1.0,2.8249801828508843,False,41.985476249728606,40,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0549,2017,"Calle dels Ciutadans, 33",3.0,1295,2.0,2.8252412533147173,True,41.98375193928435,144,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0550,2017,"Calle Bisbe Lorenzana, 11",1.0,1435,1.0,2.820948856210733,False,41.978872949698925,78,Eixample,2.0,4,02,004,1707902004,17079202004,Eixample
2017-0551,2017,"Barri Vell, 2",2.0,1055,1.0,2.824709196424335,True,41.983967255421966,76,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0552,2017,"Calle Figuerola, 69",3.0,1075,3.0,2.819983394349666,True,41.9857007389014,91,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0553,2017,"Calle de les Ferreries Velles, 71",3.0,880,2.0,2.8250513404558832,True,41.98422023554028,102,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0554,2017,"Gran Via de Jaume I, 2",2.0,580,1.0,2.819959243940064,True,41.98300560313798,66,Eixample,3.0,1,03,001,1707903001,17079203001,Centre
2017-0555,2017,"Calle de Sant Joan Baptista la Salle, 80",2.0,730,1.0,2.820744321839608,True,41.97728983966508,63,Eixample,2.0,13,02,013,1707902013,17079202013,Eixample
2017-0556,2017,"Calle Andalusia, 51",2.0,1080,1.0,2.8087953326561577,False,41.99411196324359,83,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2017-0558,2017,"Calle Andalusia, 10",3.0,1385,2.0,2.808247462268292,False,41.9941385144348,85,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2017-0562,2017,"Calle de Bilbao, 22",3.0,1010,2.0,2.809770363998347,True,41.96952588968303,97,Sant Narcís,3.0,12,03,012,1707903012,17079203012,Eixample
2017-0563,2017,"CL Cardenal Margarit, 76",3.0,750,4.0,2.8222391344357867,True,41.97637369409931,59,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
2017-0565,2017,"Calle Juli Garreta, 9",2.0,1035,5.0,2.8189725045657275,True,41.979127199822535,85,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0566,2017,"Eixample, 30",3.0,1325,1.0,2.818413667853035,True,41.980406535245294,95,,2.0,2,02,002,1707902002,17079202002,Eixample
2017-0567,2017,"Montjuïc, 23",4.0,1905,1.0,2.831758110452597,True,41.99529973089939,317,,5.0,1,05,001,1707905001,17079205001,Montjuïc
2017-0568,2017,"Calle de la Cort Reial, 45",3.0,1185,4.0,2.824812640076467,True,41.98464521671488,76,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0569,2017,"Sant Narcís, 66",3.0,1220,5.0,2.810086492911727,True,41.97411062215958,63,,3.0,6,03,006,1707903006,17079203006,Eixample
2017-0570,2017,"Calle de Bilbao, 14",4.0,770,2.0,2.810021696659556,True,41.96995945278475,95,Sant Narcís,3.0,12,03,012,1707903012,17079203012,Eixample
2017-0571,2017,"Calle de Cristòfol Grober, 40",1.0,455,1.0,2.820991761974195,True,41.9840894286713,45,Barri Vell,3.0,1,03,001,1707903001,17079203001,Centre
2017-0572,2017,"Calle Auriga, 15",3.0,1190,1.0,2.8256021083579554,True,41.98182130073048,98,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0573,2017,"CL Carme, 9",2.0,665,6.0,2.824900794990576,True,41.9755720893018,80,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2017-0574,2017,"Calle Bisbe Lorenzana, 62",2.0,2095,1.0,2.820561302296542,True,41.97892312684584,74,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0575,2017,"Carme-Vistalegre, 61",3.0,1925,1.0,2.8251049254658898,True,41.975456453917886,124,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0577,2017,"Calle de les Ballesteries, 4",1.0,665,3.0,2.8248333767360965,False,41.98531484626991,80,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0578,2017,"Barri Vell, 58",2.0,855,5.0,2.8251703619868493,True,41.984897384548,89,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0579,2017,"Barri Vell, 54",2.0,1450,2.0,2.82490485176452,True,41.98367752510117,118,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0580,2017,"Calle dels Calderers, 37",2.0,835,4.0,2.8239164071585114,False,41.98758902036023,44,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0581,2017,"Paseo de la Devesa, 42",1.0,545,4.0,2.821113272442669,True,41.9813266616279,37,Devesa,2.0,1,02,001,1707902001,17079202001,Centre
2017-0582,2017,"Calle de Pedret, 58",2.0,1125,1.0,2.8258053910240304,True,41.99147154935609,47,Montjuïc,5.0,2,05,002,1707905002,17079205002,Nord
2017-0583,2017,"Montjuïc, 45",4.0,2325,0.0,2.831614495036348,False,41.995410047898645,393,,5.0,1,05,001,1707905001,17079205001,Montjuïc
2017-0585,2017,"Carme-Vistalegre, 6",3.0,2600,5.0,2.8247849277773094,True,41.97562529086566,121,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0586,2017,"Barri Vell, 52",3.0,515,4.0,2.824270290253144,False,41.98418144145157,53,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0587,2017,"Barri Vell, 27",2.0,650,1.0,2.824705687752804,False,41.98456408310701,61,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0588,2017,"Calle de les Ferreries Velles, 35",3.0,890,1.0,2.8254236716585317,True,41.983977197247896,78,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0590,2017,"Calle Barcelona, 39",3.0,895,5.0,2.8125846132890238,True,41.96539314590933,127,Eixample,2.0,22,02,022,1707902022,17079202022,Eixample
2017-0591,2017,"Plaza del Vi, 16",2.0,980,5.0,2.8246519010906805,False,41.98301868211567,117,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0592,2017,"Calle dels Ciutadans, 18",4.0,1110,2.0,2.8246751606554805,True,41.98393670002034,127,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0595,2017,"Barri Vell, 13",2.0,530,5.0,2.8248477597117176,False,41.98442054342004,51,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0596,2017,"Calle Narcís Blanch, 13",1.0,695,3.0,2.817896778504501,True,41.96976751398587,71,Migdia Casernes,2.0,21,02,021,1707902021,17079202021,Eixample
2017-0597,2017,"Plaza Poeta Marquina, 28",3.0,995,5.0,2.817251498775866,True,41.98030459467397,114,Eixample,2.0,2,02,002,1707902002,17079202002,Eixample
2017-0598,2017,"Carme-Vistalegre, 59",3.0,2230,5.0,2.824792434987864,True,41.97588341982107,131,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0600,2017,"Plaza d'Europa, 79",4.0,1340,2.0,2.8142821014964,True,41.97591761080257,101,Sant Narcís,3.0,7,03,007,1707903007,17079203007,Eixample
2017-0601,2017,"Calle de la Font de la Teula, 6",3.0,1515,1.0,2.8054512981472564,True,41.99197721896716,139,Fontajau-Domeny,6.0,4,06,004,1707906004,17079206004,Oest
2017-0603,2017,"Barri Vell, 27",3.0,890,6.0,2.8245842045151983,True,41.98450226462205,84,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0604,2017,"Barri Vell, 73",2.0,1445,1.0,2.8247065241909413,True,41.98456112533263,108,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0605,2017,"Calle de les Ferreries Velles, 63",3.0,860,2.0,2.824098900109393,True,41.98366817945225,70,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0608,2017,"Calle de Sant Joan Baptista la Salle, 4",2.0,1150,6.0,2.820166519849314,False,41.97734069647356,106,Eixample,2.0,13,02,013,1707902013,17079202013,Eixample
2017-0610,2017,"Eixample, 23",3.0,2395,1.0,2.8185206417832904,True,41.98011545509152,91,,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0612,2017,"Carme-Vistalegre, 16",2.0,2140,1.0,2.824703122238904,True,41.9754384986867,41,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0613,2017,"Barri Vell, 33",2.0,570,4.0,2.824887832452045,False,41.98453985872191,62,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0614,2017,"Calle de la Font de la Teula, 47",3.0,1590,1.0,2.805703597218944,True,41.9918905076964,113,Fontajau-Domeny,6.0,4,06,004,1707906004,17079206004,Oest
2017-0615,2017,"Barri Vell, 79",2.0,1265,1.0,2.825248827256757,False,41.98415673027274,68,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0616,2017,"Montseny, 4",3.0,685,4.0,2.804659315840507,False,41.97562943767336,144,Santa Eugenia,3.0,11,03,011,1707903011,17079203011,Santa Eugènia de Ter
2017-0620,2017,"Eixample, 23",3.0,2235,2.0,2.81858958025478,True,41.980145096987954,143,,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0621,2017,"Pujada de Sant Martí, 42",2.0,825,3.0,2.82611575153238,False,41.98412410269245,50,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0622,2017,"Pujada de la Catedral, 56",1.0,730,2.0,2.8263639260832454,False,41.98656724126851,74,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0623,2017,"Montseny, 9",3.0,835,5.0,2.805411892838088,True,41.97577918434628,123,Santa Eugenia,3.0,11,03,011,1707903011,17079203011,Santa Eugènia de Ter
2017-0624,2017,"Paseo de la Devesa, 17",1.0,550,4.0,2.8210309377874583,True,41.98177518734399,30,Devesa,2.0,1,02,001,1707902001,17079202001,Centre
2017-0625,2017,"Sant Narcís, 39",3.0,1015,5.0,2.8101257809435696,True,41.97441435999961,60,,3.0,6,03,006,1707903006,17079203006,Eixample
2017-0626,2017,"Calle Figuerola, 64",3.0,1145,3.0,2.820025852038908,True,41.98545706374936,95,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0627,2017,"Carme-Vistalegre, 10",2.0,1595,2.0,2.82474241944322,True,41.975789198901325,43,,1.0,3,01,003,1707901003,17079201003,Centre
2017-0628,2017,"Barri Vell, 23",3.0,1395,1.0,2.8249107698309155,True,41.98420899490725,119,,4.0,1,04,001,1707904001,17079204001,Centre
2017-0629,2017,"CL Carme, 61",2.0,665,6.0,2.82446756959754,True,41.97567118678583,70,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2017-0630,2017,"Calle Andalusia, 20",1.0,1365,1.0,2.80846133495044,True,41.994116214318105,59,Talaia - Germans Sabat,6.0,2,06,002,1707906002,17079206002,Oest
2017-0631,2017,"Abeuradors, 48",2.0,490,3.0,2.824054755676016,True,41.982953655623774,39,Barri Vell,1.0,1,01,001,1707901001,17079201001,Centre
2017-0632,2017,"Avenida de Lluís Pericot, 79",4.0,895,2.0,2.8235752531773395,True,41.96898517451229,104,Montilivi-Pericot,2.0,10,02,010,1707902010,17079202010,Eixample
2017-0633,2017,"Calle de Joan Maragall, 13",3.0,3285,1.0,2.8202766430709514,True,41.978290597240985,145,Eixample,2.0,5,02,005,1707902005,17079202005,Eixample
2017-0634,2017,"Calle de Santa Clara, 50",2.0,1215,4.0,2.8230182884507293,False,41.98360987577242,84,Barri Vell,3.0,1,03,001,1707903001,17079203001,Centre
2017-0635,2017,"Calle de les Ferreries Velles, 62",2.0,935,1.0,2.824772167928129,True,41.98405395323724,95,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0636,2017,"Calle Doctor Pascual i Prats, 21",1.0,555,1.0,2.8242966630592155,False,41.976561296882245,51,Carme-Vistalegre,1.0,3,01,003,1707901003,17079201003,Centre
2017-0637,2017,"Ronda Pare Maria Claret, 9",3.0,870,5.0,2.818519600332065,True,41.97990760569337,105,Eixample,2.0,3,02,003,1707902003,17079202003,Eixample
2017-0638,2017,"Calle de les Ballesteries, 76",1.0,850,3.0,2.8252438013429155,False,41.98568044236031,92,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0640,2017,"Ronda Ferran Puig, 24",3.0,1220,4.0,2.8176618720893107,True,41.98516487862606,102,Devesa,3.0,3,03,003,1707903003,17079203003,Eixample
2017-0641,2017,"Barri Vell, 35",1.0,1350,5.0,2.8245895076620835,False,41.98443207265476,46,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0642,2017,"Calle de Sant Joan Baptista la Salle, 69",2.0,1430,6.0,2.820698381480234,True,41.97742575707906,105,Eixample,2.0,13,02,013,1707902013,17079202013,Eixample
2017-0644,2017,"Barri Vell, 67",2.0,1780,3.0,2.8244146822745484,True,41.98440203513445,95,,1.0,1,01,001,1707901001,17079201001,Centre
2017-0645,2017,"Calle de la Força, 45",2.0,1195,2.0,2.8257718138638053,True,41.98619663117064,100,Barri Vell,4.0,1,04,001,1707904001,17079204001,Centre
2017-0646,2017,"CL Cardenal Margarit, 31",3.0,935,4.0,2.8207854125311296,True,41.976634768339714,59,Eixample,2.0,6,02,006,1707902006,17079202006,Eixample
